Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-MMU-195258,"RHO GTPase Effectors",4,219,0.023601681215648238,0.30414132739005406,0.30414132739005406,16,75,0.009669932955131511,10090,Mus musculus,"P84096;Q922F4;Q9JKF1;P60766","P84096;Q922F4;Q9JKF1;P60766","R-MMU-5626469;R-MMU-8981931;R-MMU-5672329;R-MMU-8981926;R-MMU-2029456;R-MMU-5626549;R-MMU-5627775;R-MMU-5666129;R-MMU-5665727;R-MMU-5626507;R-MMU-5665751;R-MMU-5666169;R-MMU-5666160;R-MMU-5672083;R-MMU-5625959;R-MMU-5672304"
R-MMU-1296059,"G protein gated Potassium channels",1,29,0.0031253367819808167,0.30882846193740776,0.30882846193740776,3,3,3.8679731820526046E-4,10090,Mus musculus,"P62874","P62874","R-MMU-1013013;R-MMU-1013020;R-MMU-1013012"
R-MMU-997272,"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits",1,29,0.0031253367819808167,0.30882846193740776,0.30882846193740776,3,3,3.8679731820526046E-4,10090,Mus musculus,"P62874","P62874","R-MMU-1013013;R-MMU-1013020;R-MMU-1013012"
R-MMU-1296041,"Activation of G protein gated Potassium channels",1,29,0.0031253367819808167,0.30882846193740776,0.30882846193740776,3,3,3.8679731820526046E-4,10090,Mus musculus,"P62874","P62874","R-MMU-1013013;R-MMU-1013020;R-MMU-1013012"
R-MMU-432040,"Vasopressin regulates renal water homeostasis via Aquaporins",1,29,0.0031253367819808167,0.30882846193740776,0.30882846193740776,1,9,0.0011603919546157814,10090,Mus musculus,"P62874","P62874","R-MMU-432195"
R-MMU-5205647,"Mitophagy",1,29,0.0031253367819808167,0.30882846193740776,0.30882846193740776,1,15,0.0019339865910263023,10090,Mus musculus,"Q9QYA2","Q9QYA2","R-MMU-5205661"
R-MMU-8951664,"Neddylation",4,221,0.023817221683371054,0.3098610762861509,0.3098610762861509,9,30,0.0038679731820526046,10090,Mus musculus,"Q9WTX6;Q9R1P1;P61202;Q99LD4","Q9WTX6;Q9R1P1;P61202;Q99LD4","R-MMU-8956140;R-MMU-8952620;R-MMU-8956184;R-MMU-8956045;R-MMU-8952618;R-MMU-8956200;R-MMU-8956040;R-MMU-8955241;R-MMU-8955289"
R-MMU-69052,"Switching of origins to a post-replicative state",2,90,0.009699321047526674,0.31748945890123714,0.31748945890123714,3,9,0.0011603919546157814,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-68948;R-MMU-68946;R-MMU-69016"
R-MMU-451326,"Activation of kainate receptors upon glutamate binding",1,30,0.0032331070158422245,0.3175900392537344,0.3175900392537344,1,6,7.735946364105209E-4,10090,Mus musculus,"P62874","P62874","R-MMU-500717"
R-MMU-1266738,"Developmental Biology",8,509,0.054855049035456405,0.32104088891463933,0.32104088891463933,14,200,0.025786487880350695,10090,Mus musculus,"Q9WV32;Q922F4;Q9DBG3;Q9R0Q6;P17427;Q62188;P17426;P60766","Q9WV32;Q922F4;Q9DBG3;Q9R0Q6;P17427;Q62188;P17426;P60766","R-MMU-392749;R-MMU-399947;R-MMU-445071;R-MMU-392748;R-MMU-448958;R-MMU-3928595;R-MMU-399944;R-MMU-418874;R-MMU-445079;R-MMU-555065;R-MMU-3928601;R-MMU-399951;R-MMU-418850;R-MMU-443783"
R-MMU-937061,"TRIF(TICAM1)-mediated TLR4 signaling ",2,91,0.00980709128138808,0.3221448001668954,0.3221448001668954,3,55,0.0070912841670964415,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-166166,"MyD88-independent TLR4 cascade ",2,91,0.00980709128138808,0.3221448001668954,0.3221448001668954,3,57,0.007349149045899948,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",3,158,0.01702769695010238,0.32584721802303884,0.32584721802303884,3,25,0.003223310985043837,10090,Mus musculus,"Q9WV32;Q9R0Q6;P60766","Q9WV32;Q9R0Q6;P60766","R-MMU-2029454;R-MMU-2029456;R-MMU-2029476"
R-MMU-182971,"EGFR downregulation",1,31,0.003340877249703632,0.32624148056705105,0.32624148056705105,4,22,0.0028365136668385767,10090,Mus musculus,"P60766","P60766","R-MMU-183084;R-MMU-183002;R-MMU-8951490;R-MMU-183094"
R-MMU-917977,"Transferrin endocytosis and recycling",1,31,0.003340877249703632,0.32624148056705105,0.32624148056705105,2,11,0.0014182568334192883,10090,Mus musculus,"P50516","P50516","R-MMU-917841;R-MMU-5252133"
R-MMU-190861,"Gap junction assembly",1,31,0.003340877249703632,0.32624148056705105,0.32624148056705105,1,6,7.735946364105209E-4,10090,Mus musculus,"Q922F4","Q922F4","R-MMU-190520"
R-MMU-196807,"Nicotinate metabolism",1,31,0.003340877249703632,0.32624148056705105,0.32624148056705105,1,27,0.003481175863847344,10090,Mus musculus,"O35074","O35074","R-MMU-76496"
R-MMU-5607764,"CLEC7A (Dectin-1) signaling",2,92,0.009914861515249488,0.32679253191839197,0.32679253191839197,5,37,0.004770500257864879,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-5607731;R-MMU-5607728;R-MMU-5607724;R-MMU-5607725;R-MMU-5607723"
R-MMU-2187338,"Visual phototransduction",2,92,0.009914861515249488,0.32679253191839197,0.32679253191839197,2,64,0.008251676121712223,10090,Mus musculus,"O70310;P62874","O70310;P62874","R-MMU-2485182;R-MMU-2534087"
R-MMU-392499,"Metabolism of proteins",23,1634,0.1760965621295398,0.3309892467348525,0.3309892467348525,65,585,0.07542547705002578,10090,Mus musculus,"P29699;Q99JX4;Q9R1T2;Q922F4;P51150;Q9JIF7;Q9WTX6;Q501J6;P54728;Q9JJI8;Q9R1P1;Q8VCM7;Q9CR88;Q9Z1Z0;P14211;P62245;O88947;Q99LB6;P61202;P47955;P62874;Q99LD4;Q5XJY5","P29699;Q99JX4;Q9R1T2;Q922F4;P51150;Q9JIF7;Q9WTX6;Q501J6;P54728;Q9JJI8;Q9R1P1;Q8VCM7;Q9CR88;Q9Z1Z0;P14211;P62245;O88947;Q99LB6;P61202;P47955;P62874;Q99LD4;Q5XJY5","R-MMU-6809010;R-MMU-2993780;R-MMU-6809011;R-MMU-5694446;R-MMU-5689539;R-MMU-5665871;R-MMU-1799332;R-MMU-6807872;R-MMU-159757;R-MMU-8870469;R-MMU-8850560;R-MMU-8952620;R-MMU-6807877;R-MMU-8956045;R-MMU-8952618;R-MMU-8865774;R-MMU-5419261;R-MMU-2990833;R-MMU-5419264;R-MMU-156808;R-MMU-8955241;R-MMU-8850594;R-MMU-901047;R-MMU-5694418;R-MMU-5694441;R-MMU-8870466;R-MMU-8956040;R-MMU-5419273;R-MMU-8956140;R-MMU-8956184;R-MMU-6807866;R-MMU-159819;R-MMU-3900047;R-MMU-6814119;R-MMU-8956200;R-MMU-5419281;R-MMU-6807868;R-MMU-8867370;R-MMU-72672;R-MMU-6814418;R-MMU-5419271;R-MMU-156823;R-MMU-72671;R-MMU-6807864;R-MMU-72673;R-MMU-6807875;R-MMU-72691;R-MMU-72676;R-MMU-156826;R-MMU-8955289;R-MMU-72697;R-MMU-72619;R-MMU-6814121;R-MMU-157849;R-MMU-72621;R-MMU-6814124;R-MMU-6809006;R-MMU-8952289;R-MMU-159733;R-MMU-5696872;R-MMU-6809003;R-MMU-6814120;R-MMU-5688786;R-MMU-5665854;R-MMU-8850527"
R-MMU-456926,"Thrombin signalling through proteinase activated receptors (PARs)",1,32,0.003448647483565039,0.33478415863908306,0.33478415863908306,5,13,0.0016761217122227953,10090,Mus musculus,"P62874","P62874","R-MMU-396996;R-MMU-397835;R-MMU-114558;R-MMU-114552;R-MMU-397891"
R-MMU-381676,"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion",1,32,0.003448647483565039,0.33478415863908306,0.33478415863908306,1,6,7.735946364105209E-4,10090,Mus musculus,"P62874","P62874","R-MMU-381612"
R-MMU-392518,"Signal amplification",1,33,0.003556417717426447,0.343219429266827,0.343219429266827,10,17,0.002191851469829809,10090,Mus musculus,"P62874","P62874","R-MMU-428749;R-MMU-428917;R-MMU-428909;R-MMU-392187;R-MMU-428752;R-MMU-418576;R-MMU-428918;R-MMU-392195;R-MMU-428750;R-MMU-392202"
R-MMU-418597,"G alpha (z) signalling events",1,33,0.003556417717426447,0.343219429266827,0.343219429266827,4,8,0.0010314595152140279,10090,Mus musculus,"P62874","P62874","R-MMU-750988;R-MMU-751024;R-MMU-749453;R-MMU-749446"
R-MMU-420092,"Glucagon-type ligand receptors",1,33,0.003556417717426447,0.343219429266827,0.343219429266827,1,8,0.0010314595152140279,10090,Mus musculus,"P62874","P62874","R-MMU-381612"
R-MMU-1236975,"Antigen processing-Cross presentation",2,96,0.010345942450695119,0.3452966209379691,0.3452966209379691,4,15,0.0019339865910263023,10090,Mus musculus,"P14211;Q9R1P1","P14211;Q9R1P1","R-MMU-8863858;R-MMU-8863914;R-MMU-1236970;R-MMU-8951595"
R-MMU-9020702,"Interleukin-1 signaling",2,96,0.010345942450695119,0.3452966209379691,0.3452966209379691,5,45,0.005801959773078907,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-209125;R-MMU-5684248;R-MMU-209063;R-MMU-209061;R-MMU-5684250"
R-MMU-202424,"Downstream TCR signaling",2,96,0.010345942450695119,0.3452966209379691,0.3452966209379691,2,24,0.0030943785456420837,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-5607728;R-MMU-5607724"
R-MMU-15869,"Metabolism of nucleotides",2,96,0.010345942450695119,0.3452966209379691,0.3452966209379691,3,128,0.016503352243424446,10090,Mus musculus,"P00493;Q00519","P00493;Q00519","R-MMU-74247;R-MMU-74215;R-MMU-74258"
R-MMU-382551,"Transport of small molecules",10,672,0.07242159715486583,0.35064549022442293,0.35064549022442293,16,402,0.051830840639504897,10090,Mus musculus,"P09528;P54116;Q9WTX6;P20918;Q9R1P1;Q9DBG3;P50516;P17427;P17426;P62874","P09528;P54116;Q9WTX6;P20918;Q9R1P1;Q9DBG3;P50516;P17427;P17426;P62874","R-MMU-917841;R-MMU-5691131;R-MMU-432195;R-MMU-6784735;R-MMU-6784738;R-MMU-1562626;R-MMU-8866553;R-MMU-8855130;R-MMU-5691167;R-MMU-8863494;R-MMU-8855131;R-MMU-6784729;R-MMU-5691108;R-MMU-5252133;R-MMU-5691176;R-MMU-176879"
R-MMU-8854214,"TBC/RABGAPs",1,34,0.0036641879512878542,0.3515486314903503,0.3515486314903503,2,12,0.0015471892728210418,10090,Mus musculus,"P51150","P51150","R-MMU-8854255;R-MMU-8854329"
R-MMU-389356,"CD28 co-stimulation",1,34,0.0036641879512878542,0.3515486314903503,0.3515486314903503,2,19,0.002449716348633316,10090,Mus musculus,"P60766","P60766","R-MMU-389350;R-MMU-389788"
R-MMU-70263,"Gluconeogenesis",1,34,0.0036641879512878542,0.3515486314903503,0.3515486314903503,1,25,0.003223310985043837,10090,Mus musculus,"Q8BH04","Q8BH04","R-MMU-372819"
R-MMU-8956319,"Nucleobase catabolism",1,34,0.0036641879512878542,0.3515486314903503,0.3515486314903503,2,52,0.006704486848891181,10090,Mus musculus,"Q00519","Q00519","R-MMU-74247;R-MMU-74258"
R-MMU-5668541,"TNFR2 non-canonical NF-kB pathway",2,98,0.010561482918417932,0.3544894468923404,0.3544894468923404,5,41,0.005286230015471893,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-5607731;R-MMU-5668520;R-MMU-5668481;R-MMU-5607725;R-MMU-5607723"
R-MMU-1474290,"Collagen formation",2,98,0.010561482918417932,0.3544894468923404,0.3544894468923404,5,77,0.009927797833935019,10090,Mus musculus,"Q60715;P24369","Q60715;P24369","R-MMU-8948226;R-MMU-1980233;R-MMU-2022073;R-MMU-1650808;R-MMU-8948230"
R-MMU-1296065,"Inwardly rectifying K+ channels",1,35,0.003771958185149262,0.3597730877981532,0.3597730877981532,3,7,9.025270758122744E-4,10090,Mus musculus,"P62874","P62874","R-MMU-1013013;R-MMU-1013020;R-MMU-1013012"
R-MMU-192105,"Synthesis of bile acids and bile salts",1,35,0.003771958185149262,0.3597730877981532,0.3597730877981532,3,61,0.007864878803506963,10090,Mus musculus,"O35074","O35074","R-MMU-193709;R-MMU-193845;R-MMU-192157"
R-MMU-8978868,"Fatty acid metabolism",3,170,0.01832093975643927,0.36744274416846023,0.36744274416846023,5,170,0.021918514698298093,10090,Mus musculus,"Q64462;Q8BRK8;O35074","Q64462;Q8BRK8;O35074","R-MMU-2161792;R-MMU-2161745;R-MMU-211873;R-MMU-76496;R-MMU-200423"
R-MMU-1222556,"ROS and RNS production in phagocytes",1,36,0.0038797284190106693,0.36789410432998537,0.36789410432998537,1,10,0.0012893243940175349,10090,Mus musculus,"P50516","P50516","R-MMU-1222516"
R-MMU-163841,"Gamma carboxylation, hypusine formation and arylsulfatase activation",1,36,0.0038797284190106693,0.36789410432998537,0.36789410432998537,3,38,0.004899432697266632,10090,Mus musculus,"O88947","O88947","R-MMU-159819;R-MMU-159733;R-MMU-159757"
R-MMU-445717,"Aquaporin-mediated transport",1,36,0.0038797284190106693,0.36789410432998537,0.36789410432998537,1,17,0.002191851469829809,10090,Mus musculus,"P62874","P62874","R-MMU-432195"
R-MMU-109606,"Intrinsic Pathway for Apoptosis",1,36,0.0038797284190106693,0.36789410432998537,0.36789410432998537,1,43,0.0055440948942754,10090,Mus musculus,"O70310","O70310","R-MMU-141367"
R-MMU-9646399,"Aggrephagy",1,37,0.003987498652872077,0.3759129710772474,0.3759129710772474,2,8,0.0010314595152140279,10090,Mus musculus,"Q922F4","Q922F4","R-MMU-9646679;R-MMU-9646685"
R-MMU-3000171,"Non-integrin membrane-ECM interactions",1,38,0.004095268886733484,0.3838309620808762,0.3838309620808762,1,9,0.0011603919546157814,10090,Mus musculus,"P29788","P29788","R-MMU-2731122"
R-MMU-3899300,"SUMOylation of transcription cofactors",1,38,0.004095268886733484,0.3838309620808762,0.3838309620808762,1,22,0.0028365136668385767,10090,Mus musculus,"Q501J6","Q501J6","R-MMU-3900047"
R-MMU-6791226,"Major pathway of rRNA processing in the nucleolus and cytosol",3,175,0.018859790925746307,0.38467318817565066,0.38467318817565066,3,6,7.735946364105209E-4,10090,Mus musculus,"P62245;Q9JJI8;P47955","P62245;Q9JJI8;P47955","R-MMU-6791221;R-MMU-6791218;R-MMU-6791223"
R-MMU-8868773,"rRNA processing in the nucleus and cytosol",3,175,0.018859790925746307,0.38467318817565066,0.38467318817565066,3,6,7.735946364105209E-4,10090,Mus musculus,"P62245;Q9JJI8;P47955","P62245;Q9JJI8;P47955","R-MMU-6791221;R-MMU-6791218;R-MMU-6791223"
R-MMU-72312,"rRNA processing",3,175,0.018859790925746307,0.38467318817565066,0.38467318817565066,3,6,7.735946364105209E-4,10090,Mus musculus,"P62245;Q9JJI8;P47955","P62245;Q9JJI8;P47955","R-MMU-6791221;R-MMU-6791218;R-MMU-6791223"
R-MMU-69206,"G1/S Transition",2,106,0.011423644789309193,0.39078058883232336,0.39078058883232336,4,29,0.003739040742650851,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-187575;R-MMU-187574;R-MMU-187552;R-MMU-187545"
R-MMU-1236974,"ER-Phagosome pathway",1,39,0.004203039120594891,0.39164933562690707,0.39164933562690707,3,5,6.446621970087674E-4,10090,Mus musculus,"P14211","P14211","R-MMU-8863858;R-MMU-8863914;R-MMU-8951595"
R-MMU-72163,"mRNA Splicing - Major Pathway",3,179,0.01929087186119194,0.3983845624063562,0.3983845624063562,7,8,0.0010314595152140279,10090,Mus musculus,"P17225;Q9CX86;P49312","P17225;Q9CX86;P49312","R-MMU-72143;R-MMU-72124;R-MMU-72160;R-MMU-156661;R-MMU-72130;R-MMU-72127;R-MMU-72139"
R-MMU-8875878,"MET promotes cell motility",1,40,0.004310809354456299,0.39936933443961153,0.39936933443961153,1,12,0.0015471892728210418,10090,Mus musculus,"Q99JI6","Q99JI6","R-MMU-8875568"
R-MMU-446652,"Interleukin-1 family signaling",2,109,0.011746955490893416,0.4041628481462298,0.4041628481462298,5,58,0.007478081485301702,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-209125;R-MMU-5684248;R-MMU-209063;R-MMU-209061;R-MMU-5684250"
R-MMU-69275,"G2/M Transition",3,181,0.019506412328914754,0.4052110818251943,0.4052110818251943,12,64,0.008251676121712223,10090,Mus musculus,"Q922F4;Q9WTX6;Q9R1P1","Q922F4;Q9WTX6;Q9R1P1","R-MMU-8852280;R-MMU-8854071;R-MMU-3000335;R-MMU-8854041;R-MMU-8852306;R-MMU-8854051;R-MMU-8854052;R-MMU-8852298;R-MMU-8852354;R-MMU-3000339;R-MMU-8853496;R-MMU-8854044"
R-MMU-166016,"Toll Like Receptor 4 (TLR4) Cascade",2,110,0.011854725724754822,0.4085931980008266,0.4085931980008266,3,76,0.009798865394533264,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-2262752,"Cellular responses to stress",6,404,0.04353917448000862,0.4086868826250696,0.4086868826250696,27,135,0.01740587931923672,10090,Mus musculus,"Q60864;P17156;Q922F4;Q9R1P1;Q9D1L9;P50516","Q60864;P17156;Q922F4;Q9R1P1;Q9D1L9;P50516","R-MMU-3371503;R-MMU-3371422;R-MMU-3371590;R-MMU-5618080;R-MMU-9640175;R-MMU-5252041;R-MMU-9640167;R-MMU-9640168;R-MMU-5618085;R-MMU-5251959;R-MMU-9640195;R-MMU-5251942;R-MMU-5252079;R-MMU-3371467;R-MMU-9639286;R-MMU-1234159;R-MMU-9646468;R-MMU-3371554;R-MMU-5082384;R-MMU-5618098;R-MMU-5251955;R-MMU-3371518;R-MMU-5618110;R-MMU-9645608;R-MMU-5618105;R-MMU-5618107;R-MMU-9645598"
R-MMU-453274,"Mitotic G2-G2/M phases",3,183,0.01972195279663757,0.4120159252269935,0.4120159252269935,12,66,0.00850954100051573,10090,Mus musculus,"Q922F4;Q9WTX6;Q9R1P1","Q922F4;Q9WTX6;Q9R1P1","R-MMU-8852280;R-MMU-8854071;R-MMU-3000335;R-MMU-8854041;R-MMU-8852306;R-MMU-8854051;R-MMU-8854052;R-MMU-8852298;R-MMU-8852354;R-MMU-3000339;R-MMU-8853496;R-MMU-8854044"
R-MMU-8953897,"Cellular responses to external stimuli",6,406,0.043754714947731435,0.4132426912092122,0.4132426912092122,27,140,0.018050541516245487,10090,Mus musculus,"Q60864;P17156;Q922F4;Q9R1P1;Q9D1L9;P50516","Q60864;P17156;Q922F4;Q9R1P1;Q9D1L9;P50516","R-MMU-3371503;R-MMU-3371422;R-MMU-3371590;R-MMU-5618080;R-MMU-9640175;R-MMU-5252041;R-MMU-9640167;R-MMU-9640168;R-MMU-5618085;R-MMU-5251959;R-MMU-9640195;R-MMU-5251942;R-MMU-5252079;R-MMU-3371467;R-MMU-9639286;R-MMU-1234159;R-MMU-9646468;R-MMU-3371554;R-MMU-5082384;R-MMU-5618098;R-MMU-5251955;R-MMU-3371518;R-MMU-5618110;R-MMU-9645608;R-MMU-5618105;R-MMU-5618107;R-MMU-9645598"
R-MMU-6814122,"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",1,42,0.0045263498221791145,0.41451910209593246,0.41451910209593246,7,11,0.0014182568334192883,10090,Mus musculus,"P62874","P62874","R-MMU-6814120;R-MMU-6814418;R-MMU-6814121;R-MMU-6814124;R-MMU-6814119;R-MMU-8850527;R-MMU-8850560"
R-MMU-6807070,"PTEN Regulation",2,113,0.012178036426339045,0.4217885451672838,0.4217885451672838,3,21,0.002707581227436823,10090,Mus musculus,"Q9R1P1;Q9D1L9","Q9R1P1;Q9D1L9","R-MMU-8944454;R-MMU-8944457;R-MMU-8850992"
R-MMU-5621481,"C-type lectin receptors (CLRs)",2,113,0.012178036426339045,0.4217885451672838,0.4217885451672838,5,52,0.006704486848891181,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-5607731;R-MMU-5607728;R-MMU-5607724;R-MMU-5607725;R-MMU-5607723"
R-MMU-211945,"Phase I - Functionalization of compounds",2,113,0.012178036426339045,0.4217885451672838,0.4217885451672838,9,94,0.012119649303764827,10090,Mus musculus,"Q64462;O35074","Q64462;O35074","R-MMU-193709;R-MMU-211962;R-MMU-215526;R-MMU-193845;R-MMU-192157;R-MMU-211924;R-MMU-211873;R-MMU-76496;R-MMU-76466"
R-MMU-202403,"TCR signaling",2,113,0.012178036426339045,0.4217885451672838,0.4217885451672838,2,49,0.00631768953068592,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-5607728;R-MMU-5607724"
R-MMU-5696395,"Formation of Incision Complex in GG-NER",1,43,0.0046341200560405214,0.42195128028499485,0.42195128028499485,6,10,0.0012893243940175349,10090,Mus musculus,"P54728","P54728","R-MMU-6790487;R-MMU-5696670;R-MMU-6790454;R-MMU-5691000;R-MMU-5690996;R-MMU-5689861"
R-MMU-391251,"Protein folding",1,43,0.0046341200560405214,0.42195128028499485,0.42195128028499485,7,12,0.0015471892728210418,10090,Mus musculus,"P62874","P62874","R-MMU-6814120;R-MMU-6814418;R-MMU-6814121;R-MMU-6814124;R-MMU-6814119;R-MMU-8850527;R-MMU-8850560"
R-MMU-390466,"Chaperonin-mediated protein folding",1,43,0.0046341200560405214,0.42195128028499485,0.42195128028499485,7,12,0.0015471892728210418,10090,Mus musculus,"P62874","P62874","R-MMU-6814120;R-MMU-6814418;R-MMU-6814121;R-MMU-6814124;R-MMU-6814119;R-MMU-8850527;R-MMU-8850560"
R-MMU-8943724,"Regulation of PTEN gene transcription",1,43,0.0046341200560405214,0.42195128028499485,0.42195128028499485,2,4,5.157297576070139E-4,10090,Mus musculus,"Q9D1L9","Q9D1L9","R-MMU-8944454;R-MMU-8944457"
R-MMU-991365,"Activation of GABAB receptors",1,43,0.0046341200560405214,0.42195128028499485,0.42195128028499485,3,7,9.025270758122744E-4,10090,Mus musculus,"P62874","P62874","R-MMU-1013013;R-MMU-1013020;R-MMU-1013012"
R-MMU-977444,"GABA B receptor activation",1,43,0.0046341200560405214,0.42195128028499485,0.42195128028499485,3,8,0.0010314595152140279,10090,Mus musculus,"P62874","P62874","R-MMU-1013013;R-MMU-1013020;R-MMU-1013012"
R-MMU-194068,"Bile acid and bile salt metabolism",1,43,0.0046341200560405214,0.42195128028499485,0.42195128028499485,3,72,0.009283135636926251,10090,Mus musculus,"O35074","O35074","R-MMU-193709;R-MMU-193845;R-MMU-192157"
R-MMU-72172,"mRNA Splicing",3,186,0.02004526349822179,0.42217904665836525,0.42217904665836525,7,12,0.0015471892728210418,10090,Mus musculus,"P17225;Q9CX86;P49312","P17225;Q9CX86;P49312","R-MMU-72143;R-MMU-72124;R-MMU-72160;R-MMU-156661;R-MMU-72130;R-MMU-72127;R-MMU-72139"
R-MMU-112316,"Neuronal System",5,335,0.03610302834357151,0.42276536224693484,0.42276536224693484,8,133,0.017148014440433214,10090,Mus musculus,"Q9DBG3;O88587;P17427;P17426;P62874","Q9DBG3;O88587;P17427;P17426;P62874","R-MMU-1013013;R-MMU-1013020;R-MMU-1013012;R-MMU-500717;R-MMU-421007;R-MMU-416639;R-MMU-379387;R-MMU-379464"
R-MMU-1280215,"Cytokine Signaling in Immune system",8,562,0.060566871430111004,0.42380817881728505,0.42380817881728505,25,511,0.06588447653429604,10090,Mus musculus,"Q99JI6;Q9WTX6;Q9R1P1;Q9JKF1;Q8VCM7;Q9D7X3;Q62048;Q8K0E8","Q99JI6;Q9WTX6;Q9R1P1;Q9JKF1;Q8VCM7;Q9D7X3;Q62048;Q8K0E8","R-MMU-209125;R-MMU-209063;R-MMU-5668520;R-MMU-203797;R-MMU-5672972;R-MMU-5607723;R-MMU-976991;R-MMU-1370500;R-MMU-5684248;R-MMU-5674387;R-MMU-209061;R-MMU-5668481;R-MMU-5684250;R-MMU-5672978;R-MMU-5607731;R-MMU-9657608;R-MMU-9657603;R-MMU-9657606;R-MMU-5672980;R-MMU-5658430;R-MMU-1170539;R-MMU-5675206;R-MMU-5672973;R-MMU-9657599;R-MMU-5607725"
R-MMU-6811442,"Intra-Golgi and retrograde Golgi-to-ER traffic",3,187,0.020153033732083197,0.4255542079953154,0.4255542079953154,8,43,0.0055440948942754,10090,Mus musculus,"Q922F4;Q9JIF7;Q5XJY5","Q922F4;Q9JIF7;Q5XJY5","R-MMU-6811418;R-MMU-6811426;R-MMU-6811427;R-MMU-6811417;R-MMU-8849350;R-MMU-6811412;R-MMU-6811423;R-MMU-8849353"
R-MMU-69231,"Cyclin D associated events in G1",1,44,0.004741890289901929,0.42928990280179624,0.42928990280179624,2,15,0.0019339865910263023,10090,Mus musculus,"Q9WTX6","Q9WTX6","R-MMU-1363328;R-MMU-1363331"
R-MMU-69236,"G1 Phase",1,44,0.004741890289901929,0.42928990280179624,0.42928990280179624,2,15,0.0019339865910263023,10090,Mus musculus,"Q9WTX6","Q9WTX6","R-MMU-1363328;R-MMU-1363331"
R-MMU-8957275,"Post-translational protein phosphorylation",2,116,0.012501347127923267,0.43483413791519476,0.43483413791519476,1,1,1.2893243940175349E-4,10090,Mus musculus,"P29699;Q8VCM7","P29699;Q8VCM7","R-MMU-8952289"
R-MMU-1660661,"Sphingolipid de novo biosynthesis",1,45,0.004849660523763337,0.4365361373779467,0.4365361373779467,5,30,0.0038679731820526046,10090,Mus musculus,"Q9WV55","Q9WV55","R-MMU-429694;R-MMU-429683;R-MMU-429730;R-MMU-429732;R-MMU-429699"
R-MMU-69239,"Synthesis of DNA",2,118,0.012716887595646082,0.4434443587314949,0.4434443587314949,3,23,0.00296544610624033,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-68948;R-MMU-68946;R-MMU-69016"
R-MMU-4086398,"Ca2+ pathway",1,46,0.004957430757624744,0.4436911372939082,0.4436911372939082,4,15,0.0019339865910263023,10090,Mus musculus,"P62874","P62874","R-MMU-3965444;R-MMU-398040;R-MMU-3965447;R-MMU-398193"
R-MMU-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",1,46,0.004957430757624744,0.4436911372939082,0.4436911372939082,3,15,0.0019339865910263023,10090,Mus musculus,"P14211","P14211","R-MMU-8951499;R-MMU-983161;R-MMU-983142"
R-MMU-1483249,"Inositol phosphate metabolism",1,46,0.004957430757624744,0.4436911372939082,0.4436911372939082,1,51,0.0065755544094894276,10090,Mus musculus,"Q9JHU9","Q9JHU9","R-MMU-1855178"
R-MMU-983231,"Factors involved in megakaryocyte development and platelet production",2,119,0.01282465782950749,0.4477226601767039,0.4477226601767039,3,28,0.0036101083032490976,10090,Mus musculus,"Q922F4;P60766","Q922F4;P60766","R-MMU-983259;R-MMU-983266;R-MMU-1011598"
